step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
521,CASH_OUT,1794.32,C000007757,2666.05,871.73,C000016732,4297.16,6091.48,0,0
521,CASH_OUT,516.32,C000041335,22248.44,21732.12,C000022237,535.6,1051.92,0,0
521,PAYMENT,3850.16,C000016372,4246.32,396.16,C000061166,6000.96,9851.12,0,0
521,PAYMENT,5122.39,C000029512,807.76,0.0,C000001907,430.62,5553.01,0,0
521,TRANSFER,1030.38,C000023887,1528.31,497.93,C000038200,910.23,1940.62,0,0
521,CASH_IN,61.51,C000004612,136.01,74.49,C000009822,1352.37,1413.88,0,0
521,CASH_IN,1113.42,C000006823,1762.87,649.45,C000062826,2022.73,3136.15,0,0
521,CASH_IN,2304.27,C000010759,1734.46,0.0,C000059341,102.96,2407.23,0,0
521,CASH_OUT,7008.41,C000049526,11641.15,4632.75,C000023206,71.87,7080.27,0,0
521,CASH_OUT,437.44,C000044532,23949.94,23512.5,C000020511,4129.88,4567.31,0,0
521,CASH_IN,125.65,C000050263,37269.92,37144.27,C000039180,2619.29,2744.94,0,0
521,CASH_OUT,694.43,C000058559,1394.79,700.36,C000056806,1593.19,2287.62,0,0
521,CASH_OUT,3580.68,C000026934,9902.05,6321.38,C000023005,2309.53,5890.21,0,0
521,CASH_OUT,758.59,C000059298,6153.79,5395.2,C000042631,1835.65,2594.23,0,0
521,CASH_IN,2790.22,C000036543,2580.98,0.0,C000000539,122.22,2912.44,0,0
521,DEBIT,53.76,C000044351,4139.69,4085.93,C000030750,30098.46,30152.23,0,0
521,CASH_OUT,852.63,C000021132,3002.14,2149.51,C000037555,88.67,941.3,0,0
521,TRANSFER,189.81,C000025859,10315.47,10125.66,C000023329,215.9,405.71,0,0
521,PAYMENT,102.74,C000042737,2103.81,2001.07,C000047064,891.92,994.66,0,0
521,CASH_IN,641.33,C000033767,12516.91,11875.58,C000042893,16074.6,16715.93,0,0
521,PAYMENT,1117.19,C000021424,5432.25,4315.05,C000041464,134.49,1251.68,0,0
521,TRANSFER,128.53,C000004856,3622.23,3493.7,C000051767,28102.98,28231.51,0,0
521,DEBIT,1576.15,C000028989,5888.79,4312.64,C000032857,1687.96,3264.11,0,0
521,CASH_OUT,1934.06,C000008643,35901.63,33967.58,C000053750,806.94,2741.0,0,0
521,CASH_OUT,73.17,C000031527,1424.76,1351.59,C000045975,59.74,132.9,0,0
521,CASH_IN,446.0,C000055070,2100.16,1654.17,C000018038,6383.9,6829.89,0,0
521,DEBIT,324.68,C000023813,6066.53,5741.84,C000023486,221.75,546.44,0,0
521,PAYMENT,1607.18,C000047199,631.76,0.0,C000017234,3350.05,4957.23,0,0
521,CASH_OUT,2472.5,C000026443,2586.74,114.24,C000038671,3347.89,5820.39,0,0
521,CASH_OUT,12167.78,C000011371,4012.8,0.0,C000039265,11659.23,23827.01,0,0
521,CASH_OUT,581.9,C000056996,524.93,0.0,C000023363,48667.56,49249.46,0,0
521,PAYMENT,11198.75,C000046184,4602.0,0.0,C000028424,1502.56,12701.31,0,0
521,DEBIT,840.13,C000035591,10982.18,10142.05,C000040534,34606.4,35446.53,0,0
521,PAYMENT,726.18,C000024665,3530.38,2804.2,C000023868,44805.17,45531.35,0,0
521,CASH_IN,1155.18,C000051974,1002.85,0.0,C000000021,12441.01,13596.19,0,0
521,TRANSFER,127.13,C000013781,655.25,528.12,C000002884,4775.69,4902.83,0,0
521,CASH_IN,564.41,C000018865,3421.98,2857.57,C000063248,3380.65,3945.06,0,0
521,CASH_OUT,3124.55,C000010851,2219.97,0.0,C000059076,,4600.14,0,0
521,TRANSFER,1171.57,C000041546,27882.9,26711.33,C000021481,4574.4,5745.97,0,0
521,CASH_OUT,632.71,C000053540,7716.01,7083.3,C000051784,342.59,975.3,0,0
521,CASH_IN,3747.89,C000020208,293.68,0.0,C000031055,394.43,4142.32,0,0
521,CASH_OUT,727.3,C000033251,160.18,0.0,C000001974,622.07,1349.37,0,0
521,PAYMENT,377.63,C000029960,2027.72,1650.09,C000053637,3151.74,3529.37,0,0
521,PAYMENT,158.38,C000017003,696.77,538.39,C000029775,104.18,262.56,0,0
521,CASH_OUT,452.31,C000037252,5332.05,4879.74,C000031161,115.55,567.86,0,0
521,PAYMENT,578.82,C000057403,29624.75,29045.93,C000018952,1445.28,2024.1,0,0
521,CASH_OUT,317.68,C000034336,6294.67,5976.99,C000001723,1051.38,1369.06,0,0
521,CASH_IN,748.94,C000042059,67.94,0.0,C000057773,5598.91,6347.85,0,0
521,CASH_OUT,282.33,C000026613,4738.37,4456.04,C000016001,7269.34,7551.68,0,0
521,PAYMENT,898.12,C000025331,8551.96,7653.84,C000036896,1728.68,2626.8,0,0
521,PAYMENT,367.82,C000022347,37766.05,37398.23,C000062275,12060.95,12428.77,0,0
521,CASH_OUT,104.43,C000045756,3979.95,3875.53,C000001869,41278.58,41383.0,0,0
521,CASH_OUT,1429.78,C000025753,7361.87,5932.09,C000001546,536.92,1966.71,0,0
521,CASH_IN,3069.61,C000019231,667.38,0.0,C000006583,235.99,3305.6,0,0
521,CASH_OUT,288.04,C000023394,238.83,0.0,C000046084,1268.81,1556.85,0,0
521,CASH_OUT,72.91,C000019729,3556.53,3483.62,C000036025,196.42,269.33,0,0
521,CASH_IN,724.69,C000038630,5400.38,4675.69,C000006239,166.4,891.1,0,0
521,PAYMENT,242.73,C000056405,24615.51,24372.79,C000028817,1496.94,1739.66,0,0
521,CASH_IN,3495.23,C000055859,19389.64,15894.42,C000015955,1033.06,4528.29,0,0
522,PAYMENT,1467.59,C000059141,8222.08,6754.5,C000004286,2017.84,3485.43,0,0
522,TRANSFER,1449.16,C000028022,11712.92,10263.76,C000057001,2534.02,3983.18,0,0
522,PAYMENT,224.55,C000006348,75933.89,75709.34,C000054433,8916.12,9140.67,0,0
522,CASH_OUT,380.71,C000059220,17014.77,16634.06,C000010175,1155.51,1536.22,0,0
522,CASH_OUT,154.75,C000030321,3019.44,2864.69,C000018547,17993.64,18148.38,0,0
522,CASH_IN,430.57,C000006781,1200.47,769.9,C000016974,2829.71,3260.28,0,0
522,CASH_IN,168.25,C000011981,6327.95,6159.7,C000021046,1316.16,1484.41,0,0
522,CASH_OUT,372.48,C000063187,3703.34,3330.86,C000007293,18584.78,18957.26,0,0
522,CASH_OUT,1034.05,C000055164,2443.57,1409.52,C000048873,771.01,1805.06,0,0
522,CASH_OUT,81.26,C000048026,13374.3,13293.04,C000018597,8008.58,8089.84,0,0
522,CASH_IN,642.72,C000037544,433.4,0.0,C000065145,2059.12,2701.84,0,0
522,PAYMENT,1899.41,C000046514,1557.97,0.0,C000055368,13543.25,15442.66,0,0
522,CASH_OUT,565.47,C000006883,787.51,222.04,C000005479,16040.5,16605.97,0,0
522,CASH_IN,2475.02,C000031569,33075.36,30600.34,C000007329,3153.65,5628.67,0,0
522,CASH_OUT,506.69,C000044408,3181.44,2674.76,C000029384,2936.69,3443.37,0,0
522,CASH_OUT,111.3,C000020142,4611.23,4499.93,C000017473,169.86,281.16,0,0
522,CASH_OUT,3551.3,C000036396,506.15,0.0,C000063793,4038.63,7589.93,0,0
522,DEBIT,2811.85,C000039756,14280.47,11468.62,C000046615,2305.59,5117.43,0,0
522,DEBIT,969.21,C000062469,4210.74,3241.53,C000006239,585.36,1554.57,0,0
522,CASH_IN,126.9,C000010413,3151.15,3024.25,C000037664,2654.9,2781.8,0,0
522,PAYMENT,409.37,C000027307,8111.93,7702.56,C000008655,1541.29,1950.67,0,0
522,PAYMENT,117.1,C000047679,506.97,389.88,C000022339,4676.18,4793.28,0,0
522,CASH_OUT,1393.0,C000022998,25928.65,24535.65,C000059709,1265.34,2658.34,0,0
522,CASH_OUT,143.4,C000055274,2350.66,2207.26,C000052421,3319.04,3462.44,0,0
522,PAYMENT,4472.06,C000022595,1562.72,0.0,C000054364,2661.83,7133.88,0,0
522,CASH_OUT,669.17,C000001053,498.86,0.0,C000012099,2244.52,2913.69,0,0
522,CASH_OUT,559.38,C000038024,7122.15,6562.77,C000045043,492.9,1052.28,0,0
522,DEBIT,2867.9,C000043106,9811.5,6943.6,C000041309,2331.74,5199.64,0,0
522,CASH_OUT,9802.76,C000057310,604.32,0.0,C000040654,3827.32,13630.08,0,0
522,PAYMENT,496.46,C000028766,1255.81,759.35,C000020454,1045.32,1541.78,0,0
522,CASH_OUT,8174.55,C000062743,3319.57,0.0,C000034331,931.49,9106.04,0,0
522,PAYMENT,23528.54,C000011392,3433.77,0.0,C000014149,4841.15,28369.69,0,0
522,CASH_OUT,130.19,C000001117,2878.16,2747.97,C000018586,2248.18,2378.37,0,0
522,PAYMENT,2790.89,C000047021,11685.73,8894.84,C000024841,1860.49,4651.38,0,0
522,PAYMENT,1841.9,C000013594,134.14,0.0,C000045110,423.91,2265.8,0,0
522,PAYMENT,98.28,C000005484,2578.84,2480.56,C000026644,892.46,990.75,0,0
522,DEBIT,483.43,C000059557,2317.6,1834.17,C000049273,2960.22,3443.65,0,0
522,PAYMENT,1060.44,C000012136,1805.85,745.41,C000019517,717.14,1777.58,0,0
522,CASH_OUT,28.8,C000040851,11082.07,11053.27,C000025329,1019.13,1047.93,0,0
522,PAYMENT,586.52,C000051369,1350.0,763.48,C000010331,887.56,1474.08,0,0
522,CASH_OUT,1434.79,C000055973,222.26,0.0,C000027668,244.23,1679.02,0,0
522,PAYMENT,4192.62,C000032576,817.47,0.0,C000025236,1698.9,5891.52,0,0
522,CASH_OUT,309.38,C000061801,1403.97,1094.59,C000018256,979.81,1289.19,0,0
522,CASH_IN,624.79,C000020662,3589.5,2964.71,C000025012,7667.39,8292.18,0,0
522,CASH_OUT,2253.05,C000060223,2963.28,710.23,C000002355,2672.61,4925.66,0,0
522,PAYMENT,522.64,C000000582,440.49,0.0,C000053034,6027.27,6549.91,0,0
522,PAYMENT,189.07,C000043848,1992.03,1802.96,C000061860,434.35,623.42,0,0
522,PAYMENT,508.82,C000065294,3199.13,2690.31,C000004717,538.21,1047.04,0,0
522,PAYMENT,572.38,C000044707,1619.87,1047.49,C000037560,378.62,951.0,0,0
522,CASH_IN,3916.29,C000013886,9454.41,5538.12,C000026874,1411.44,5327.73,0,0
522,CASH_IN,525.61,C000063389,538.36,12.75,C000026885,34966.42,35492.03,0,0
522,CASH_OUT,563.4,C000000073,2141.24,1577.84,C000005521,1225.02,1788.42,0,0
522,CASH_IN,260.74,C000000514,326.45,65.71,C000030053,98.01,358.76,0,0
522,CASH_IN,1663.56,C000016739,601.27,0.0,C000027088,6829.1,8492.66,0,0
522,CASH_OUT,856.54,C000005734,8048.0,7191.47,C000004764,1283.27,2139.8,0,0
522,CASH_OUT,641.58,C000044384,4308.37,3666.79,C000063430,2279.88,2921.46,0,0
522,CASH_OUT,2778.53,C000053010,2081.28,0.0,C000062472,671.37,3449.9,0,0
522,CASH_IN,38.57,C000053931,2282.06,2243.49,C000060892,335.48,374.05,0,0
522,CASH_OUT,3217.51,C000008576,11729.04,8511.53,C000032607,4511.29,7728.81,0,0
522,TRANSFER,584.87,C000018474,4939.03,4354.16,C000063447,3041.35,3626.21,0,0
522,CASH_OUT,47.66,C000033390,65484.35,65436.69,C000028961,1083.45,1131.11,0,0
522,CASH_OUT,10205.16,C000062889,10205.16,0.0,C000010588,131.73,10336.89,1,0
522,CASH_IN,1178.51,C000019059,10246.56,9068.05,C000062450,688.93,1867.45,0,0
522,CASH_OUT,1052.52,C000056566,180.17,0.0,C000030035,456.25,1508.77,0,0
522,CASH_IN,181.87,C000043574,41505.09,41323.22,C000013108,2183.99,2365.86,0,0
522,CASH_OUT,341.35,C000023100,9301.51,8960.16,C000050585,1102.91,1444.27,0,0
522,CASH_OUT,78.37,C000016061,8144.17,8065.81,C000034664,7208.57,7286.94,0,0
522,CASH_IN,163.22,C000033573,1858.99,1695.77,C000053005,337.4,500.62,0,0
522,PAYMENT,259.06,C000022190,2754.7,2495.63,C000051159,578.57,837.64,0,0
522,CASH_OUT,961.06,C000038130,23014.29,22053.23,C000005508,18883.11,19844.16,0,0
522,CASH_OUT,3636.01,C000016410,740.57,0.0,C000012220,25805.8,29441.81,0,0
522,PAYMENT,712.42,C000006191,322.92,0.0,C000061600,2176.94,2889.36,0,0
522,PAYMENT,308.62,C000010536,17120.66,16812.04,C000026245,4604.94,4913.56,0,0
522,PAYMENT,637.68,C000054004,1370.17,732.5,C000055771,3194.84,3832.51,0,0
522,TRANSFER,353.12,C000036982,695.24,342.12,C000027158,24746.22,25099.34,0,0
522,CASH_IN,816.68,C000047425,88.01,0.0,C000062005,4652.8,5469.48,0,0
522,PAYMENT,127.56,C000033353,60774.12,60646.56,C000057188,738.87,866.43,0,0
522,CASH_IN,411.9,C000042341,9564.74,9152.83,C000057008,289.68,701.58,0,0
522,TRANSFER,12.63,C000011719,63.93,51.31,C000028903,1154.18,1166.81,0,0
522,PAYMENT,3739.76,C000012039,10995.97,7256.22,C000050586,4857.5,8597.25,0,0
522,PAYMENT,1667.18,C000014001,3818.06,2150.88,C000051779,2053.23,3720.4,0,0
522,PAYMENT,219.8,C000022551,7571.5,7351.7,C000022649,321.11,540.91,0,0
522,TRANSFER,2656.72,C000025837,14836.98,12180.26,C000022926,2946.26,5602.98,0,0
522,TRANSFER,3849.96,C000036275,2849.0,0.0,C000025740,25202.31,29052.28,0,0
522,PAYMENT,8548.94,C000004718,9409.14,860.2,C000043182,1249.64,9798.58,0,0
522,PAYMENT,3043.16,C000016572,5906.84,2863.68,C000039676,1723.39,4766.55,0,0
522,TRANSFER,689.59,C000038930,763.68,74.09,C000055821,1361.05,2050.64,0,0
522,PAYMENT,1755.46,C000010354,5562.5,3807.04,C000051083,9764.5,11519.96,0,0
522,TRANSFER,87424.47,C000065365,87424.47,0.0,C000055610,13346.24,100770.71,1,0
522,CASH_IN,99.22,C000066198,1168.18,1068.96,C000058675,620.63,719.85,0,0
522,CASH_IN,74.26,C000006096,4024.66,3950.41,C000040533,1909.04,1983.3,0,0
522,CASH_OUT,65.08,C000023025,223.8,158.72,C000020378,902.8,967.89,0,0
522,TRANSFER,325.94,C000058494,123.08,0.0,C000003649,645.67,971.61,0,0
522,CASH_OUT,577.26,C000043906,1365.94,788.68,C000035029,43417.5,43994.76,0,0
522,TRANSFER,5767.38,C000004670,707.6,0.0,C000012973,3456.72,9224.1,0,0
522,PAYMENT,2544.93,C000039262,795.4,0.0,C000008532,629.23,3174.16,0,0
522,DEBIT,66.73,C000019256,20065.43,19998.7,C000034980,11983.03,12049.76,0,0
522,PAYMENT,2519.86,C000035499,48797.11,46277.25,C000027367,3962.97,6482.82,0,0
522,PAYMENT,116.35,C000055797,3105.17,2988.82,C000020365,4349.68,4466.03,0,0
522,PAYMENT,54.06,C000022770,1015.46,961.4,C000049398,10512.53,10566.58,0,0
522,PAYMENT,1471.99,C000054626,1284.34,0.0,C000043967,747.27,2219.26,0,0
522,CASH_IN,924.6,C000041568,27395.19,26470.59,C000004043,233.22,1157.82,0,0
522,CASH_OUT,14974.34,C000046261,711.93,0.0,C000007647,2356.37,17330.71,0,0
522,TRANSFER,222.48,C000009907,21410.96,21188.48,C000048098,4050.64,4273.13,0,0
522,CASH_OUT,317.75,C000047022,3879.35,3561.6,C000061297,8989.74,9307.49,0,0
522,CASH_OUT,7690.94,C000052334,24441.31,16750.38,C000056634,181.78,7872.71,0,0
522,TRANSFER,396.01,C000017141,1195.37,799.36,C000002592,819.16,1215.17,0,0
522,CASH_OUT,582.52,C000002375,750.53,168.0,C000036695,2141.31,2723.84,0,0
522,CASH_OUT,5317.28,C000053009,33406.53,0.0,C000017754,795.97,6113.25,1,0
522,PAYMENT,1398.51,C000019998,2319.25,920.74,C000029927,9072.18,10470.69,0,0
522,CASH_OUT,183.95,C000019848,251.78,67.83,C000049348,2232.95,2416.89,0,0
522,CASH_IN,8413.63,C000039533,3216.43,0.0,C000039805,609.23,9022.86,0,0
522,PAYMENT,474.37,C000010408,3718.87,3244.5,C000043951,799.13,1273.49,0,0
522,CASH_IN,609.55,C000055694,4134.38,3524.83,C000032076,69025.72,69635.27,0,0
522,PAYMENT,2216.57,C000061666,3296.1,1079.52,C000003639,395.97,2612.55,0,0
522,PAYMENT,516.45,C000053545,1391.98,875.53,C000024685,579.29,1095.73,0,0
522,CASH_OUT,2233.72,C000061030,1821.52,0.0,C000022627,14761.43,16995.15,0,0
522,PAYMENT,2081.76,C000058218,971.5,0.0,C000014350,4548.33,6630.09,0,0
522,CASH_OUT,319.63,C000009742,10510.71,10191.08,C000058520,873.11,1192.74,0,0
522,CASH_OUT,300.33,C000041672,2683.29,2382.97,C000030222,485.48,785.81,0,0
522,CASH_OUT,182.55,C000007214,3835.84,3653.29,C000022659,285.34,467.89,0,0
522,PAYMENT,924.42,C000046226,11402.87,10478.45,C000015303,1771.86,2696.28,0,0
522,PAYMENT,101.35,C000037250,5570.73,5469.38,C000033414,7923.38,8024.73,0,0
522,PAYMENT,82.59,C000012710,142119.78,142037.19,C000017317,8758.6,8841.18,0,0
522,CASH_IN,1576.21,C000064538,5157.71,3581.5,C000021736,335.02,1911.23,0,0
522,CASH_OUT,742.23,C000002269,21470.77,20728.54,C000019369,1981.88,2724.11,0,0
522,CASH_IN,152.72,C000022579,5058.62,4905.9,C000014950,25277.04,25429.76,0,0
522,TRANSFER,383.99,C000009821,329.35,0.0,C000064668,715.25,1099.24,0,0
522,CASH_OUT,2302.28,C000028008,5288.66,2986.38,C000031172,1633.68,3935.96,0,0
522,CASH_IN,588.84,C000046611,5097.92,4509.07,C000030047,677.62,1266.46,0,0
522,CASH_IN,9383.46,C000034950,12533.85,3150.39,C000005837,561.37,9944.83,0,0
522,CASH_OUT,6642.85,C000025707,7699.32,1056.47,C000007803,4580.7,11223.54,0,0
522,DEBIT,242.72,C000040610,11070.22,10827.5,C000064595,3486.83,3729.55,0,0
522,PAYMENT,1905.68,C000031382,569.95,0.0,C000063877,2718.99,4624.67,0,0
522,PAYMENT,1268.93,C000008403,2040.26,771.33,C000046213,304.87,1573.79,0,0
522,PAYMENT,610.23,C000008723,13312.77,12702.54,C000056068,1734.61,2344.84,0,0
522,CASH_OUT,832.44,C000053473,108080.23,107247.79,C000009342,381.93,1214.36,0,0
522,CASH_IN,136.31,C000066465,1747.51,1611.2,C000041199,1234.61,1370.92,0,0
522,CASH_IN,2671.52,C000046759,19694.72,17023.2,C000062414,111039.1,113710.62,0,0
522,CASH_IN,1052.54,C000001481,45753.03,44700.49,C000058649,240.61,1293.15,0,0
522,DEBIT,8036.9,C000035823,5098.72,0.0,C000026055,24331.95,32368.85,0,0
522,CASH_IN,1594.35,C000050029,1371.65,0.0,C000029576,8467.66,10062.01,0,0
522,CASH_OUT,1369.26,C000049106,6149.55,4780.29,C000057531,8473.33,9842.59,0,0
522,PAYMENT,1805.87,C000044394,1500.8,0.0,C000044158,288.63,2094.51,0,0
522,CASH_IN,131.84,C000062081,1908.2,1776.37,C000026600,1063.43,1195.27,0,0
522,CASH_IN,1316.33,C000019441,707.17,0.0,C000052506,2755.55,4071.88,0,0
522,CASH_IN,1180.06,C000016296,446.22,0.0,C000055364,855.87,2035.93,0,0
522,CASH_IN,314.13,C000034492,2821.56,2507.43,C000041860,702.94,1017.07,0,0
522,PAYMENT,5731.67,C000018141,13873.91,8142.24,C000047098,823.61,6555.28,0,0
522,CASH_IN,245.99,C000055109,15781.35,15535.36,C000036791,179.17,425.16,0,0
522,CASH_OUT,555.43,C000011392,1077.93,522.51,C000013806,3180.43,3735.85,0,0
522,CASH_OUT,5254.7,C000022583,16471.18,11216.48,C000060755,80913.69,86168.39,0,0
522,PAYMENT,812.31,C000048729,1422.65,610.34,C000053795,1776.8,2589.11,0,0
522,CASH_OUT,708.9,C000050624,91.63,0.0,C000008314,12.31,721.21,0,0
522,PAYMENT,761.29,C000053003,22860.58,22099.29,C000030666,3434.09,4195.37,0,0
522,PAYMENT,2251.91,C000013951,1283.06,0.0,C000052040,734.18,2986.09,0,0
522,PAYMENT,396.07,C000066549,759.2,363.13,C000025512,568.41,964.48,0,0
522,CASH_IN,122.76,C000004362,14830.44,14707.68,C000032959,316.75,439.51,0,0
522,PAYMENT,252.18,C000009948,173.23,0.0,C000031823,2478.92,2731.1,0,0
522,CASH_IN,3330.99,C000032749,494.59,0.0,C000014276,910.61,4241.6,0,0
522,CASH_OUT,161.33,C000041497,3022.97,2861.64,C000061750,979.43,1140.76,0,0
522,PAYMENT,93.76,C000041533,1256.55,1162.79,C000021636,8145.9,8239.66,0,0
522,CASH_IN,494.35,C000031296,6141.68,5647.33,C000017930,12667.74,13162.09,0,0
522,CASH_OUT,858.28,C000060561,9846.89,8988.61,C000058944,101.96,960.24,0,0
522,TRANSFER,237.86,C000009642,105964.15,105726.29,C000037437,21304.04,21541.9,0,0
522,CASH_OUT,3998.68,C000057925,30580.86,26582.19,C000039651,877.13,4875.81,0,0
522,CASH_OUT,272.63,C000023503,2987.0,2714.37,C000026249,1399.81,1672.44,0,0
522,CASH_OUT,676.31,C000029366,1568.64,892.32,C000036541,1417.46,2093.77,0,0
522,CASH_IN,2837.94,C000046761,317.86,0.0,C000048759,6223.12,9061.05,0,0
522,CASH_OUT,757.37,C000064954,299.14,0.0,C000066390,9233.36,9990.73,0,0
522,PAYMENT,2237.81,C000017776,959.5,0.0,C000012635,36071.53,38309.34,0,0
522,CASH_OUT,1020.74,C000004889,2072.9,1052.17,C000004137,1551.92,2572.66,0,0
522,PAYMENT,130.29,C000033996,1658.09,1527.8,C000034127,1364.71,1495.0,0,0
522,TRANSFER,1212.77,C000051622,1147.15,0.0,C000035061,3129.18,4341.95,0,0
522,TRANSFER,203.7,C000023483,6307.82,6104.12,C000037816,3770.57,3974.26,0,0
522,CASH_OUT,396.32,C000002427,18270.82,17874.51,C000065290,441.8,838.11,0,0
522,PAYMENT,2609.33,C000014060,33278.72,30669.38,C000064595,5618.69,8228.03,0,0
522,CASH_OUT,964.81,C000057108,20183.65,19218.83,C000043330,1170.68,2135.5,0,0
522,PAYMENT,281.46,C000023537,11121.48,10840.02,C000025463,2477.75,2759.21,0,0
522,CASH_IN,343.9,C000028802,699.08,355.18,C000061198,904.25,1248.16,0,0
522,CASH_OUT,510.93,C000039384,3439.47,2928.54,C000030895,14579.25,15090.18,0,0
522,TRANSFER,2316.85,C000012167,1939.79,0.0,C000043581,411.41,2728.25,0,0
522,CASH_OUT,4578.74,C000040025,1953.66,0.0,C000051507,5482.03,10060.77,0,0
522,PAYMENT,63.62,C000023432,7965.4,7901.78,C000000547,4730.44,4794.06,0,0
522,CASH_OUT,974.97,C000007646,17189.91,16214.94,C000027170,1208.97,2183.94,0,0
522,PAYMENT,417.51,C000025830,194.32,0.0,C000057657,5698.21,6115.72,0,0
522,CASH_IN,2109.35,C000000098,2823.85,714.51,C000034476,78.78,2188.12,0,0
522,PAYMENT,1280.28,C000025175,392.24,0.0,C000029719,4305.6,5585.88,0,0
522,PAYMENT,1327.27,C000065306,879.52,0.0,C000061205,1075.25,2402.52,0,0
522,CASH_OUT,144.31,C000012185,22537.27,22392.97,C000052878,1409.12,1553.43,0,0
522,CASH_OUT,851.37,C000010360,7574.82,6723.45,C000034399,7018.61,7869.98,0,0
522,PAYMENT,628.33,C000058664,14538.0,13909.67,C000024033,26428.52,27056.85,0,0
522,CASH_OUT,1026.57,C000041580,518.56,0.0,C000052146,4355.52,5382.08,0,0
522,PAYMENT,698.79,C000024399,2597.16,1898.37,C000065359,722.68,1421.47,0,0
522,PAYMENT,106.23,C000040273,37853.52,37747.29,C000050785,137.81,244.04,0,0
522,CASH_OUT,2410.0,C000029569,8196.53,5786.54,C000028895,8866.8,11276.8,0,0
522,CASH_IN,394.78,C000022636,1832.7,1437.92,C000047650,1046.25,1441.03,0,0
522,PAYMENT,186.4,C000038047,29936.46,29750.05,C000058815,990.28,1176.68,0,0
522,CASH_OUT,384.91,C000001329,812.26,427.35,C000041536,45.31,430.22,0,0
522,DEBIT,398.56,C000048384,4540.76,4142.21,C000060767,1494.45,1893.01,0,0
522,PAYMENT,180.05,C000012969,4710.75,4530.7,C000007462,3886.75,4066.79,0,0
522,CASH_OUT,929.66,C000048337,1045.46,115.8,C000046089,8644.89,9574.55,0,0
522,PAYMENT,897.66,C000042222,35293.1,34395.44,C000013184,240.82,1138.47,0,0
522,DEBIT,839.25,C000046053,5104.67,4265.42,C000041358,9006.26,9845.51,0,0
522,CASH_IN,1746.31,C000046841,762.59,0.0,C000047391,5245.69,6992.0,0,0
522,PAYMENT,446.36,C000000660,3609.78,3163.42,C000003102,3073.48,3519.84,0,0
522,CASH_OUT,1166.66,C000050041,40259.01,39092.34,C000010602,17588.99,18755.65,0,0
522,CASH_OUT,346.82,C000020997,714.99,368.16,C000014341,2109.88,2456.71,0,0
522,PAYMENT,113.21,C000017912,609.22,496.01,C000006998,4183.83,4297.04,0,0
522,CASH_OUT,103.04,C000030567,96505.6,96402.56,C000000387,110.53,213.57,0,0
522,CASH_OUT,4961.05,C000028917,568.73,0.0,C000030191,105.68,5066.73,0,0
522,CASH_OUT,5910.27,C000019407,2701.14,0.0,C000056658,483.29,6393.56,0,0
522,TRANSFER,151.83,C000000990,13149.29,12997.46,C000039821,250.57,402.4,0,0
522,CASH_IN,2586.82,C000030557,190.14,0.0,C000025331,2505.73,5092.56,0,0
522,CASH_IN,666.66,C000058824,1018.04,351.38,C000034849,217.82,884.48,0,0
522,CASH_OUT,538.54,C000001765,2052.67,1514.12,C000053162,303.45,842.0,0,0
522,CASH_OUT,7606.4,C000004195,2078.19,0.0,C000001406,1526.3,9132.7,0,0
522,CASH_IN,2498.24,C000023221,1264.86,0.0,C000047373,4018.13,6516.37,0,0
522,PAYMENT,2671.43,C000047425,79.26,0.0,C000064976,503.65,3175.08,0,0
522,DEBIT,2506.93,C000045276,6395.71,3888.78,C000047667,2832.31,5339.24,0,0
522,CASH_IN,64.36,C000064009,19083.58,19019.21,C000026894,10575.83,10640.2,0,0
522,CASH_IN,1097.45,C000004023,2312.96,1215.5,C000004214,928.39,2025.84,0,0
522,PAYMENT,1214.34,C000008311,1410.75,196.41,C000034050,1291.05,2505.39,0,0
522,CASH_IN,4101.24,C000030085,8646.61,4545.37,C000058432,3207.43,7308.68,0,0
522,PAYMENT,566.58,C000030495,13326.1,12759.52,C000034804,52.9,619.48,0,0
522,PAYMENT,1143.2,C000018803,894.07,0.0,C000008067,7932.85,9076.05,0,0
522,PAYMENT,305.74,C000020334,13291.89,12986.15,C000029802,4026.57,4332.31,0,0
522,PAYMENT,4347.21,C000046648,12977.4,8630.18,C000049755,15254.99,19602.2,0,0
522,PAYMENT,75.96,C000021752,5290.91,5214.95,C000051758,4940.92,5016.88,0,0
522,CASH_OUT,1609.87,C000008484,3768.85,2158.98,C000061562,1084.19,2694.06,0,0
522,DEBIT,439.93,C000038730,229.55,0.0,C000041514,1099.44,1539.37,0,0
522,PAYMENT,1345.11,C000012614,2319.97,974.86,C000051632,519.22,1864.33,0,0
522,CASH_OUT,202.08,C000012630,329.3,127.22,C000049085,2971.01,3173.08,0,0
522,CASH_IN,736.34,C000061218,1670.02,933.69,C000051988,136.58,872.92,0,0
522,CASH_IN,470.52,C000005278,4983.28,4512.77,C000009654,3730.18,4200.7,0,0
522,PAYMENT,1128.8,C000033388,4586.01,3457.21,C000028593,3584.9,4713.7,0,0
522,PAYMENT,1139.29,C000045276,6766.04,5626.75,C000017357,1697.17,2836.46,0,0
522,PAYMENT,877.49,C000003111,37787.86,36910.37,C000054528,9753.42,10630.91,0,0
522,CASH_OUT,387.74,C000006487,1403.17,1015.44,C000050133,785.57,1173.3,0,0
522,PAYMENT,216.61,C000059982,267.65,51.04,C000051755,91.07,307.68,0,0
